fecha,cod_ine,CCAA,total,tipo
2020-03-22,11,Extremadura,14,fallecidos
2020-03-23,11,Extremadura,18,fallecidos
2020-03-24,11,Extremadura,26,fallecidos
2020-03-25,11,Extremadura,39,fallecidos
2020-03-26,11,Extremadura,58,fallecidos
2020-03-27,11,Extremadura,69,fallecidos
2020-03-28,11,Extremadura,88,fallecidos
2020-03-29,11,Extremadura,100,fallecidos
2020-03-30,11,Extremadura,106,fallecidos
2020-03-31,11,Extremadura,133,fallecidos
2020-04-01,11,Extremadura,152,fallecidos
2020-04-02,11,Extremadura,181,fallecidos
2020-04-03,11,Extremadura,200,fallecidos
2020-04-04,11,Extremadura,208,fallecidos
2020-04-05,11,Extremadura,218,fallecidos
2020-04-06,11,Extremadura,228,fallecidos
2020-04-07,11,Extremadura,258,fallecidos
2020-04-08,11,Extremadura,271,fallecidos
2020-04-09,11,Extremadura,283,fallecidos
2020-04-10,11,Extremadura,288,fallecidos
2020-04-11,11,Extremadura,303,fallecidos
2020-04-12,11,Extremadura,312,fallecidos
2020-04-13,11,Extremadura,321,fallecidos
2020-04-14,11,Extremadura,334,fallecidos
2020-04-15,11,Extremadura,342,fallecidos
2020-03-03,12,Galicia,0,fallecidos
2020-03-04,12,Galicia,0,fallecidos
2020-03-05,12,Galicia,0,fallecidos
2020-03-06,12,Galicia,0,fallecidos
2020-03-07,12,Galicia,0,fallecidos
2020-03-08,12,Galicia,0,fallecidos
2020-03-09,12,Galicia,0,fallecidos
2020-03-10,12,Galicia,0,fallecidos
2020-03-11,12,Galicia,0,fallecidos
2020-03-12,12,Galicia,0,fallecidos
2020-03-13,12,Galicia,0,fallecidos
2020-03-14,12,Galicia,0,fallecidos
2020-03-15,12,Galicia,2,fallecidos
2020-03-16,12,Galicia,2,fallecidos
2020-03-17,12,Galicia,3,fallecidos
2020-03-18,12,Galicia,3,fallecidos
2020-03-19,12,Galicia,4,fallecidos
2020-03-20,12,Galicia,5,fallecidos
2020-03-21,12,Galicia,9,fallecidos
2020-03-22,12,Galicia,12,fallecidos
2020-03-23,12,Galicia,18,fallecidos
2020-03-24,12,Galicia,20,fallecidos
2020-03-25,12,Galicia,27,fallecidos
2020-03-26,12,Galicia,32,fallecidos
2020-03-27,12,Galicia,43,fallecidos
2020-03-28,12,Galicia,47,fallecidos
2020-03-29,12,Galicia,60,fallecidos
2020-03-30,12,Galicia,66,fallecidos
2020-03-31,12,Galicia,84,fallecidos
2020-04-01,12,Galicia,103,fallecidos
2020-04-02,12,Galicia,120,fallecidos
2020-04-03,12,Galicia,138,fallecidos
2020-04-04,12,Galicia,159,fallecidos
2020-04-05,12,Galicia,174,fallecidos
2020-04-06,12,Galicia,190,fallecidos
2020-04-07,12,Galicia,204,fallecidos
2020-04-08,12,Galicia,213,fallecidos
2020-04-09,12,Galicia,231,fallecidos
2020-04-10,12,Galicia,243,fallecidos
2020-04-11,12,Galicia,261,fallecidos
2020-04-12,12,Galicia,274,fallecidos
2020-04-13,12,Galicia,284,fallecidos
2020-04-14,12,Galicia,290,fallecidos
2020-04-15,12,Galicia,299,fallecidos
2020-03-03,13,Madrid,0,fallecidos
2020-03-04,13,Madrid,0,fallecidos
2020-03-05,13,Madrid,1,fallecidos
2020-03-06,13,Madrid,2,fallecidos
2020-03-07,13,Madrid,4,fallecidos
2020-03-08,13,Madrid,8,fallecidos
2020-03-09,13,Madrid,8,fallecidos
2020-03-10,13,Madrid,21,fallecidos
2020-03-11,13,Madrid,31,fallecidos
2020-03-12,13,Madrid,56,fallecidos
2020-03-13,13,Madrid,81,fallecidos
2020-03-14,13,Madrid,86,fallecidos
2020-03-15,13,Madrid,213,fallecidos
2020-03-16,13,Madrid,213,fallecidos
2020-03-17,13,Madrid,355,fallecidos
2020-03-18,13,Madrid,390,fallecidos
2020-03-19,13,Madrid,498,fallecidos
2020-03-20,13,Madrid,628,fallecidos
2020-03-21,13,Madrid,804,fallecidos
2020-03-22,13,Madrid,1021,fallecidos
2020-03-23,13,Madrid,1263,fallecidos
2020-03-24,13,Madrid,1535,fallecidos
2020-03-25,13,Madrid,1825,fallecidos
2020-03-26,13,Madrid,2090,fallecidos
2020-03-27,13,Madrid,2412,fallecidos
2020-03-28,13,Madrid,2757,fallecidos
2020-03-29,13,Madrid,3082,fallecidos
2020-03-30,13,Madrid,3392,fallecidos
2020-03-31,13,Madrid,3603,fallecidos
2020-04-01,13,Madrid,3865,fallecidos
2020-04-02,13,Madrid,4175,fallecidos
2020-04-03,13,Madrid,4483,fallecidos
2020-04-04,13,Madrid,4723,fallecidos
2020-04-05,13,Madrid,4941,fallecidos
2020-04-06,13,Madrid,5136,fallecidos
2020-04-07,13,Madrid,5371,fallecidos
2020-04-08,13,Madrid,5586,fallecidos
2020-04-09,13,Madrid,5800,fallecidos
2020-04-10,13,Madrid,5972,fallecidos
2020-04-11,13,Madrid,6084,fallecidos
2020-04-12,13,Madrid,6278,fallecidos
2020-04-13,13,Madrid,6423,fallecidos
2020-04-14,13,Madrid,6568,fallecidos
2020-04-15,13,Madrid,6724,fallecidos
2020-03-03,19,Melilla,0,fallecidos
2020-03-04,19,Melilla,0,fallecidos
2020-03-05,19,Melilla,0,fallecidos
2020-03-06,19,Melilla,0,fallecidos
2020-03-07,19,Melilla,0,fallecidos
2020-03-08,19,Melilla,0,fallecidos
2020-03-09,19,Melilla,0,fallecidos
2020-03-10,19,Melilla,0,fallecidos
2020-03-11,19,Melilla,0,fallecidos
2020-03-12,19,Melilla,0,fallecidos
2020-03-13,19,Melilla,0,fallecidos
2020-03-14,19,Melilla,0,fallecidos
2020-03-15,19,Melilla,0,fallecidos
2020-03-16,19,Melilla,0,fallecidos
2020-03-17,19,Melilla,0,fallecidos
2020-03-18,19,Melilla,0,fallecidos
2020-03-19,19,Melilla,0,fallecidos
2020-03-20,19,Melilla,0,fallecidos
2020-03-21,19,Melilla,0,fallecidos
2020-03-22,19,Melilla,0,fallecidos
2020-03-23,19,Melilla,0,fallecidos
2020-03-24,19,Melilla,0,fallecidos
2020-03-25,19,Melilla,0,fallecidos
2020-03-26,19,Melilla,1,fallecidos
2020-03-27,19,Melilla,1,fallecidos
2020-03-28,19,Melilla,1,fallecidos
2020-03-29,19,Melilla,1,fallecidos
2020-03-30,19,Melilla,1,fallecidos
2020-03-31,19,Melilla,1,fallecidos
2020-04-01,19,Melilla,1,fallecidos
2020-04-02,19,Melilla,1,fallecidos
2020-04-03,19,Melilla,2,fallecidos
2020-04-04,19,Melilla,2,fallecidos
2020-04-05,19,Melilla,2,fallecidos
2020-04-06,19,Melilla,2,fallecidos
2020-04-07,19,Melilla,2,fallecidos
2020-04-08,19,Melilla,2,fallecidos
2020-04-09,19,Melilla,2,fallecidos
2020-04-10,19,Melilla,2,fallecidos
2020-04-11,19,Melilla,2,fallecidos
2020-04-12,19,Melilla,2,fallecidos
2020-04-13,19,Melilla,2,fallecidos
2020-04-14,19,Melilla,2,fallecidos
2020-04-15,19,Melilla,2,fallecidos
2020-03-03,14,Murcia,0,fallecidos
2020-03-04,14,Murcia,0,fallecidos
2020-03-05,14,Murcia,0,fallecidos
2020-03-06,14,Murcia,0,fallecidos
2020-03-07,14,Murcia,0,fallecidos
2020-03-08,14,Murcia,0,fallecidos
2020-03-09,14,Murcia,0,fallecidos
2020-03-10,14,Murcia,0,fallecidos
2020-03-11,14,Murcia,0,fallecidos
2020-03-12,14,Murcia,0,fallecidos
2020-03-13,14,Murcia,0,fallecidos
2020-03-14,14,Murcia,0,fallecidos
2020-03-15,14,Murcia,0,fallecidos
2020-03-16,14,Murcia,0,fallecidos
2020-03-17,14,Murcia,0,fallecidos
2020-03-18,14,Murcia,0,fallecidos
2020-03-19,14,Murcia,0,fallecidos
2020-03-20,14,Murcia,0,fallecidos
2020-03-21,14,Murcia,1,fallecidos
2020-03-22,14,Murcia,1,fallecidos
2020-03-23,14,Murcia,2,fallecidos
2020-03-24,14,Murcia,3,fallecidos
2020-03-25,14,Murcia,5,fallecidos
