fecha,cod_ine,CCAA,total,tipo,Pob_CCAA_2019,UCIS_Públicos,UCIS_Privados,UCI_Total
2020-02-27,01,Andalucía,1,casos,8414240,572,162,734
2020-02-28,01,Andalucía,6,casos,8414240,572,162,734
2020-02-29,01,Andalucía,8,casos,8414240,572,162,734
2020-03-01,01,Andalucía,12,casos,8414240,572,162,734
2020-03-02,01,Andalucía,12,casos,8414240,572,162,734
2020-03-03,01,Andalucía,13,casos,8414240,572,162,734
2020-03-04,01,Andalucía,13,casos,8414240,572,162,734
2020-03-05,01,Andalucía,12,casos,8414240,572,162,734
2020-03-06,01,Andalucía,21,casos,8414240,572,162,734
2020-03-07,01,Andalucía,27,casos,8414240,572,162,734
2020-03-08,01,Andalucía,35,casos,8414240,572,162,734
2020-03-09,01,Andalucía,54,casos,8414240,572,162,734
2020-03-10,01,Andalucía,71,casos,8414240,572,162,734
2020-03-11,01,Andalucía,90,casos,8414240,572,162,734
2020-03-12,01,Andalucía,115,casos,8414240,572,162,734
2020-03-13,01,Andalucía,219,casos,8414240,572,162,734
2020-03-14,01,Andalucía,269,casos,8414240,572,162,734
2020-03-15,01,Andalucía,437,casos,8414240,572,162,734
2020-03-16,01,Andalucía,554,casos,8414240,572,162,734
2020-03-17,01,Andalucía,683,casos,8414240,572,162,734
2020-03-18,01,Andalucía,859,casos,8414240,572,162,734
2020-03-19,01,Andalucía,1008,casos,8414240,572,162,734
2020-03-20,01,Andalucía,1287,casos,8414240,572,162,734
2020-03-21,01,Andalucía,1515,casos,8414240,572,162,734
2020-03-22,01,Andalucía,1725,casos,8414240,572,162,734
2020-03-23,01,Andalucía,1961,casos,8414240,572,162,734
2020-03-24,01,Andalucía,2471,casos,8414240,572,162,734
2020-03-25,01,Andalucía,3010,casos,8414240,572,162,734
2020-03-26,01,Andalucía,3406,casos,8414240,572,162,734
2020-03-27,01,Andalucía,3793,casos,8414240,572,162,734
2020-03-28,01,Andalucía,4277,casos,8414240,572,162,734
2020-03-29,01,Andalucía,4682,casos,8414240,572,162,734
2020-03-30,01,Andalucía,5405,casos,8414240,572,162,734
2020-03-31,01,Andalucía,5818,casos,8414240,572,162,734
2020-04-01,01,Andalucía,6392,casos,8414240,572,162,734
2020-04-02,01,Andalucía,6972,casos,8414240,572,162,734
2020-04-03,01,Andalucía,7374,casos,8414240,572,162,734
2020-04-04,01,Andalucía,7869,casos,8414240,572,162,734
2020-04-05,01,Andalucía,8301,casos,8414240,572,162,734
2020-04-06,01,Andalucía,8581,casos,8414240,572,162,734
2020-04-07,01,Andalucía,8767,casos,8414240,572,162,734
2020-04-08,01,Andalucía,8997,casos,8414240,572,162,734
2020-04-09,01,Andalucía,9261,casos,8414240,572,162,734
2020-04-10,01,Andalucía,9510,casos,8414240,572,162,734
2020-04-11,01,Andalucía,9712,casos,8414240,572,162,734
2020-04-12,01,Andalucía,10006,casos,8414240,572,162,734
2020-04-13,01,Andalucía,10187,casos,8414240,572,162,734
2020-04-14,01,Andalucía,10192,casos,8414240,572,162,734
2020-04-15,01,Andalucía,10595,casos,8414240,572,162,734
2020-02-27,02,Aragón,0,casos,1319291,113,22,135
2020-02-28,02,Aragón,1,casos,1319291,113,22,135
2020-02-29,02,Aragón,1,casos,1319291,113,22,135
2020-03-01,02,Aragón,0,casos,1319291,113,22,135
2020-03-02,02,Aragón,0,casos,1319291,113,22,135
2020-03-03,02,Aragón,0,casos,1319291,113,22,135
2020-03-04,02,Aragón,0,casos,1319291,113,22,135
2020-03-05,02,Aragón,1,casos,1319291,113,22,135
2020-03-06,02,Aragón,6,casos,1319291,113,22,135
2020-03-07,02,Aragón,11,casos,1319291,113,22,135
2020-03-08,02,Aragón,13,casos,1319291,113,22,135
2020-03-09,02,Aragón,13,casos,1319291,113,22,135
2020-03-10,02,Aragón,38,casos,1319291,113,22,135
2020-03-11,02,Aragón,45,casos,1319291,113,22,135
2020-03-12,02,Aragón,64,casos,1319291,113,22,135
2020-03-13,02,Aragón,80,casos,1319291,113,22,135
2020-03-14,02,Aragón,80,casos,1319291,113,22,135
2020-03-15,02,Aragón,147,casos,1319291,113,22,135
2020-03-16,02,Aragón,174,casos,1319291,113,22,135
2020-03-17,02,Aragón,207,casos,1319291,113,22,135
2020-03-18,02,Aragón,226,casos,1319291,113,22,135
2020-03-19,02,Aragón,281,casos,1319291,113,22,135
2020-03-20,02,Aragón,360,casos,1319291,113,22,135
2020-03-21,02,Aragón,424,casos,1319291,113,22,135
2020-03-22,02,Aragón,532,casos,1319291,113,22,135
2020-03-23,02,Aragón,638,casos,1319291,113,22,135
2020-03-24,02,Aragón,758,casos,1319291,113,22,135
2020-03-25,02,Aragón,907,casos,1319291,113,22,135
2020-03-26,02,Aragón,1116,casos,1319291,113,22,135
2020-03-27,02,Aragón,1338,casos,1319291,113,22,135
2020-03-28,02,Aragón,1592,casos,1319291,113,22,135
2020-03-29,02,Aragón,1858,casos,1319291,113,22,135
2020-03-30,02,Aragón,2078,casos,1319291,113,22,135
2020-03-31,02,Aragón,2272,casos,1319291,113,22,135
2020-04-01,02,Aragón,2491,casos,1319291,113,22,135
2020-04-02,02,Aragón,2700,casos,1319291,113,22,135
2020-04-03,02,Aragón,2889,casos,1319291,113,22,135
2020-04-04,02,Aragón,3078,casos,1319291,113,22,135
2020-04-05,02,Aragón,3232,casos,1319291,113,22,135
2020-04-06,02,Aragón,3347,casos,1319291,113,22,135
2020-04-07,02,Aragón,3449,casos,1319291,113,22,135
2020-04-08,02,Aragón,3549,casos,1319291,113,22,135
2020-04-09,02,Aragón,3685,casos,1319291,113,22,135
2020-04-10,02,Aragón,3831,casos,1319291,113,22,135
2020-04-11,02,Aragón,3969,casos,1319291,113,22,135
2020-04-12,02,Aragón,4070,casos,1319291,113,22,135
2020-04-13,02,Aragón,4187,casos,1319291,113,22,135
2020-04-14,02,Aragón,4245,casos,1319291,113,22,135
2020-04-15,02,Aragón,4338,casos,1319291,113,22,135
2020-02-27,03,Asturias,0,casos,1022800,86,7,93
2020-02-28,03,Asturias,0,casos,1022800,86,7,93
2020-02-29,03,Asturias,0,casos,1022800,86,7,93
2020-03-01,03,Asturias,1,casos,1022800,86,7,93
2020-03-02,03,Asturias,1,casos,1022800,86,7,93
2020-03-03,03,Asturias,1,casos,1022800,86,7,93
2020-03-04,03,Asturias,2,casos,1022800,86,7,93
2020-03-05,03,Asturias,5,casos,1022800,86,7,93
2020-03-06,03,Asturias,5,casos,1022800,86,7,93
2020-03-07,03,Asturias,5,casos,1022800,86,7,93
2020-03-08,03,Asturias,7,casos,1022800,86,7,93
2020-03-09,03,Asturias,7,casos,1022800,86,7,93
2020-03-10,03,Asturias,22,casos,1022800,86,7,93
2020-03-11,03,Asturias,32,casos,1022800,86,7,93
2020-03-12,03,Asturias,47,casos,1022800,86,7,93
2020-03-13,03,Asturias,67,casos,1022800,86,7,93
2020-03-14,03,Asturias,92,casos,1022800,86,7,93
2020-03-15,03,Asturias,137,casos,1022800,86,7,93
2020-03-16,03,Asturias,177,casos,1022800,86,7,93
2020-03-17,03,Asturias,193,casos,1022800,86,7,93
2020-03-18,03,Asturias,242,casos,1022800,86,7,93
2020-03-19,03,Asturias,292,casos,1022800,86,7,93
2020-03-20,03,Asturias,344,casos,1022800,86,7,93
2020-03-21,03,Asturias,486,casos,1022800,86,7,93
2020-03-22,03,Asturias,545,casos,1022800,86,7,93
2020-03-23,03,Asturias,594,casos,1022800,86,7,93
2020-03-24,03,Asturias,662,casos,1022800,86,7,93
2020-03-25,03,Asturias,779,casos,1022800,86,7,93
2020-03-26,03,Asturias,841,casos,1022800,86,7,93
2020-03-27,03,Asturias,900,casos,1022800,86,7,93
2020-03-28,03,Asturias,1004,casos,1022800,86,7,93
2020-03-29,03,Asturias,1088,casos,1022800,86,7,93
2020-03-30,03,Asturias,1158,casos,1022800,86,7,93
2020-03-31,03,Asturias,1236,casos,1022800,86,7,93
2020-04-01,03,Asturias,1322,casos,1022800,86,7,93
2020-04-02,03,Asturias,1384,casos,1022800,86,7,93
2020-04-03,03,Asturias,1433,casos,1022800,86,7,93
2020-04-04,03,Asturias,1522,casos,1022800,86,7,93
2020-04-05,03,Asturias,1605,casos,1022800,86,7,93
2020-04-06,03,Asturias,1646,casos,1022800,86,7,93
2020-04-07,03,Asturias,1679,casos,1022800,86,7,93
2020-04-08,03,Asturias,1705,casos,1022800,86,7,93
2020-04-09,03,Asturias,1737,casos,1022800,86,7,93
2020-04-10,03,Asturias,1799,casos,1022800,86,7,93
2020-04-11,03,Asturias,1827,casos,1022800,86,7,93
2020-04-12,03,Asturias,1892,casos,1022800,86,7,93
2020-04-13,03,Asturias,1958,casos,1022800,86,7,93
2020-04-14,03,Asturias,2051,casos,1022800,86,7,93
2020-04-15,03,Asturias,2096,casos,1022800,86,7,93
2020-02-27,04,Baleares,1,casos,1149460,78,46,124
2020-02-28,04,Baleares,1,casos,1149460,78,46,124
2020-02-29,04,Baleares,2,casos,1149460,78,46,124
2020-03-01,04,Baleares,2,casos,1149460,78,46,124
2020-03-02,04,Baleares,2,casos,1149460,78,46,124
2020-03-03,04,Baleares,2,casos,1149460,78,46,124
2020-03-04,04,Baleares,5,casos,1149460,78,46,124
2020-03-05,04,Baleares,6,casos,1149460,78,46,124
2020-03-06,04,Baleares,6,casos,1149460,78,46,124
2020-03-07,04,Baleares,6,casos,1149460,78,46,124
2020-03-08,04,Baleares,8,casos,1149460,78,46,124
2020-03-09,04,Baleares,11,casos,1149460,78,46,124
2020-03-10,04,Baleares,13,casos,1149460,78,46,124
2020-03-11,04,Baleares,16,casos,1149460,78,46,124
2020-03-12,04,Baleares,22,casos,1149460,78,46,124
2020-03-13,04,Baleares,30,casos,1149460,78,46,124
2020-03-14,04,Baleares,28,casos,1149460,78,46,124
2020-03-15,04,Baleares,28,casos,1149460,78,46,124
2020-03-16,04,Baleares,73,casos,1149460,78,46,124
2020-03-17,04,Baleares,92,casos,1149460,78,46,124
2020-03-18,04,Baleares,112,casos,1149460,78,46,124
2020-03-19,04,Baleares,169,casos,1149460,78,46,124
2020-03-20,04,Baleares,203,casos,1149460,78,46,124
2020-03-21,04,Baleares,246,casos,1149460,78,46,124
2020-03-22,04,Baleares,331,casos,1149460,78,46,124
2020-03-23,04,Baleares,400,casos,1149460,78,46,124
2020-03-24,04,Baleares,478,casos,1149460,78,46,124
2020-03-25,04,Baleares,562,casos,1149460,78,46,124
2020-03-26,04,Baleares,660,casos,1149460,78,46,124
2020-03-27,04,Baleares,755,casos,1149460,78,46,124
2020-03-28,04,Baleares,862,casos,1149460,78,46,124
2020-03-29,04,Baleares,958,casos,1149460,78,46,124
2020-03-30,04,Baleares,1000,casos,1149460,78,46,124
2020-03-31,04,Baleares,1069,casos,1149460,78,46,124
2020-04-01,04,Baleares,1131,casos,1149460,78,46,124
2020-04-02,04,Baleares,1204,casos,1149460,78,46,124
2020-04-03,04,Baleares,1257,casos,1149460,78,46,124
2020-04-04,04,Baleares,1271,casos,1149460,78,46,124
2020-04-05,04,Baleares,1293,casos,1149460,78,46,124
2020-04-06,04,Baleares,1320,casos,1149460,78,46,124
2020-04-07,04,Baleares,1369,casos,1149460,78,46,124
2020-04-08,04,Baleares,1412,casos,1149460,78,46,124
2020-04-09,04,Baleares,1448,casos,1149460,78,46,124
2020-04-10,04,Baleares,1488,casos,1149460,78,46,124
2020-04-11,04,Baleares,1507,casos,1149460,78,46,124
2020-04-12,04,Baleares,1534,casos,1149460,78,46,124
2020-04-13,04,Baleares,1550,casos,1149460,78,46,124
2020-04-14,04,Baleares,1571,casos,1149460,78,46,124
2020-04-15,04,Baleares,1606,casos,1149460,78,46,124
2020-02-27,05,Canarias,6,casos,2153389,187,50,237
2020-02-28,05,Canarias,6,casos,2153389,187,50,237
2020-02-29,05,Canarias,6,casos,2153389,187,50,237
2020-03-01,05,Canarias,7,casos,2153389,187,50,237
2020-03-02,05,Canarias,7,casos,2153389,187,50,237
2020-03-03,05,Canarias,7,casos,2153389,187,50,237
2020-03-04,05,Canarias,7,casos,2153389,187,50,237
2020-03-05,05,Canarias,8,casos,2153389,187,50,237
2020-03-06,05,Canarias,11,casos,2153389,187,50,237
2020-03-07,05,Canarias,18,casos,2153389,187,50,237
2020-03-08,05,Canarias,17,casos,2153389,187,50,237
2020-03-09,05,Canarias,22,casos,2153389,187,50,237
2020-03-10,05,Canarias,25,casos,2153389,187,50,237
2020-03-11,05,Canarias,37,casos,2153389,187,50,237
2020-03-12,05,Canarias,51,casos,2153389,187,50,237
2020-03-13,05,Canarias,70,casos,2153389,187,50,237
2020-03-14,05,Canarias,90,casos,2153389,187,50,237
2020-03-15,05,Canarias,109,casos,2153389,187,50,237
2020-03-16,05,Canarias,119,casos,2153389,187,50,237
2020-03-17,05,Canarias,148,casos,2153389,187,50,237
2020-03-18,05,Canarias,181,casos,2153389,187,50,237
2020-03-19,05,Canarias,220,casos,2153389,187,50,237
2020-03-20,05,Canarias,287,casos,2153389,187,50,237
2020-03-21,05,Canarias,348,casos,2153389,187,50,237
2020-03-22,05,Canarias,414,casos,2153389,187,50,237
2020-03-23,05,Canarias,481,casos,2153389,187,50,237
2020-03-24,05,Canarias,557,casos,2153389,187,50,237
2020-03-25,05,Canarias,657,casos,2153389,187,50,237
2020-03-26,05,Canarias,784,casos,2153389,187,50,237
2020-03-27,05,Canarias,878,casos,2153389,187,50,237
2020-03-28,05,Canarias,1025,casos,2153389,187,50,237
2020-03-29,05,Canarias,1125,casos,2153389,187,50,237
2020-03-30,05,Canarias,1204,casos,2153389,187,50,237
2020-03-31,05,Canarias,1262,casos,2153389,187,50,237
2020-04-01,05,Canarias,1380,casos,2153389,187,50,237
2020-04-02,05,Canarias,1444,casos,2153389,187,50,237
2020-04-03,05,Canarias,1490,casos,2153389,187,50,237
2020-04-04,05,Canarias,1564,casos,2153389,187,50,237
2020-04-05,05,Canarias,1622,casos,2153389,187,50,237
2020-04-06,05,Canarias,1649,casos,2153389,187,50,237
2020-04-07,05,Canarias,1725,casos,2153389,187,50,237
2020-04-08,05,Canarias,1762,casos,2153389,187,50,237
2020-04-09,05,Canarias,1834,casos,2153389,187,50,237
2020-04-10,05,Canarias,1858,casos,2153389,187,50,237
2020-04-11,05,Canarias,1887,casos,2153389,187,50,237
2020-04-12,05,Canarias,1918,casos,2153389,187,50,237
2020-04-13,05,Canarias,1944,casos,2153389,187,50,237
2020-04-14,05,Canarias,1958,casos,2153389,187,50,237
2020-04-15,05,Canarias,1975,casos,2153389,187,50,237
2020-02-27,06,Cantabria,0,casos,581078,40,0,40
2020-02-28,06,Cantabria,0,casos,581078,40,0,40
2020-02-29,06,Cantabria,0,casos,581078,40,0,40
2020-03-01,06,Cantabria,1,casos,581078,40,0,40
2020-03-02,06,Cantabria,10,casos,581078,40,0,40
2020-03-03,06,Cantabria,10,casos,581078,40,0,40
2020-03-04,06,Cantabria,10,casos,581078,40,0,40
2020-03-05,06,Cantabria,10,casos,581078,40,0,40
2020-03-06,06,Cantabria,10,casos,581078,40,0,40
2020-03-07,06,Cantabria,10,casos,581078,40,0,40
2020-03-08,06,Cantabria,12,casos,581078,40,0,40
2020-03-09,06,Cantabria,12,casos,581078,40,0,40
2020-03-10,06,Cantabria,12,casos,581078,40,0,40
2020-03-11,06,Cantabria,12,casos,581078,40,0,40
2020-03-12,06,Cantabria,16,casos,581078,40,0,40
2020-03-13,06,Cantabria,29,casos,581078,40,0,40
2020-03-14,06,Cantabria,31,casos,581078,40,0,40
2020-03-15,06,Cantabria,51,casos,581078,40,0,40
2020-03-16,06,Cantabria,58,casos,581078,40,0,40
2020-03-17,06,Cantabria,58,casos,581078,40,0,40
2020-03-18,06,Cantabria,68,casos,581078,40,0,40
2020-03-19,06,Cantabria,83,casos,581078,40,0,40
2020-03-20,06,Cantabria,144,casos,581078,40,0,40
2020-03-21,06,Cantabria,215,casos,581078,40,0,40
2020-03-22,06,Cantabria,282,casos,581078,40,0,40
2020-03-23,06,Cantabria,347,casos,581078,40,0,40
2020-03-24,06,Cantabria,425,casos,581078,40,0,40
2020-03-25,06,Cantabria,510,casos,581078,40,0,40
2020-03-26,06,Cantabria,671,casos,581078,40,0,40
2020-03-27,06,Cantabria,810,casos,581078,40,0,40
2020-03-28,06,Cantabria,937,casos,581078,40,0,40
2020-03-29,06,Cantabria,1023,casos,581078,40,0,40
2020-03-30,06,Cantabria,1100,casos,581078,40,0,40
2020-03-31,06,Cantabria,1171,casos,581078,40,0,40
2020-04-01,06,Cantabria,1213,casos,581078,40,0,40
2020-04-02,06,Cantabria,1268,casos,581078,40,0,40
2020-04-03,06,Cantabria,1321,casos,581078,40,0,40
2020-04-04,06,Cantabria,1384,casos,581078,40,0,40
2020-04-05,06,Cantabria,1441,casos,581078,40,0,40
2020-04-06,06,Cantabria,1483,casos,581078,40,0,40
2020-04-07,06,Cantabria,1501,casos,581078,40,0,40
2020-04-08,06,Cantabria,1572,casos,581078,40,0,40
2020-04-09,06,Cantabria,1619,casos,581078,40,0,40
2020-04-10,06,Cantabria,1659,casos,581078,40,0,40
2020-04-11,06,Cantabria,1719,casos,581078,40,0,40
2020-04-12,06,Cantabria,1752,casos,581078,40,0,40
2020-04-13,06,Cantabria,1777,casos,581078,40,0,40
2020-04-14,06,Cantabria,1796,casos,581078,40,0,40
2020-04-15,06,Cantabria,1823,casos,581078,40,0,40
2020-02-27,08,Castilla-La Mancha,0,casos,2032863,155,13,168
2020-02-28,08,Castilla-La Mancha,0,casos,2032863,155,13,168
2020-02-29,08,Castilla-La Mancha,0,casos,2032863,155,13,168
2020-03-01,08,Castilla-La Mancha,1,casos,2032863,155,13,168
2020-03-02,08,Castilla-La Mancha,3,casos,2032863,155,13,168
2020-03-03,08,Castilla-La Mancha,7,casos,2032863,155,13,168
2020-03-04,08,Castilla-La Mancha,12,casos,2032863,155,13,168
2020-03-05,08,Castilla-La Mancha,13,casos,2032863,155,13,168
2020-03-06,08,Castilla-La Mancha,15,casos,2032863,155,13,168
2020-03-07,08,Castilla-La Mancha,15,casos,2032863,155,13,168
2020-03-08,08,Castilla-La Mancha,15,casos,2032863,155,13,168
2020-03-09,08,Castilla-La Mancha,26,casos,2032863,155,13,168
2020-03-10,08,Castilla-La Mancha,39,casos,2032863,155,13,168
2020-03-11,08,Castilla-La Mancha,71,casos,2032863,155,13,168
2020-03-12,08,Castilla-La Mancha,115,casos,2032863,155,13,168
2020-03-13,08,Castilla-La Mancha,194,casos,2032863,155,13,168
2020-03-14,08,Castilla-La Mancha,289,casos,2032863,155,13,168
2020-03-15,08,Castilla-La Mancha,401,casos,2032863,155,13,168
2020-03-16,08,Castilla-La Mancha,567,casos,2032863,155,13,168
2020-03-17,08,Castilla-La Mancha,567,casos,2032863,155,13,168
2020-03-18,08,Castilla-La Mancha,675,casos,2032863,155,13,168
2020-03-19,08,Castilla-La Mancha,801,casos,2032863,155,13,168
2020-03-20,08,Castilla-La Mancha,1044,casos,2032863,155,13,168
2020-03-21,08,Castilla-La Mancha,1423,casos,2032863,155,13,168
2020-03-22,08,Castilla-La Mancha,1819,casos,2032863,155,13,168
2020-03-23,08,Castilla-La Mancha,2078,casos,2032863,155,13,168
2020-03-24,08,Castilla-La Mancha,2465,casos,2032863,155,13,168
2020-03-25,08,Castilla-La Mancha,2780,casos,2032863,155,13,168
2020-03-26,08,Castilla-La Mancha,3383,casos,2032863,155,13,168
2020-03-27,08,Castilla-La Mancha,3934,casos,2032863,155,13,168
2020-03-28,08,Castilla-La Mancha,4512,casos,2032863,155,13,168
2020-03-29,08,Castilla-La Mancha,5246,casos,2032863,155,13,168
2020-03-30,08,Castilla-La Mancha,5858,casos,2032863,155,13,168
2020-03-31,08,Castilla-La Mancha,6424,casos,2032863,155,13,168
2020-04-01,08,Castilla-La Mancha,7047,casos,2032863,155,13,168
2020-04-02,08,Castilla-La Mancha,7682,casos,2032863,155,13,168
2020-04-03,08,Castilla-La Mancha,8523,casos,2032863,155,13,168
2020-04-04,08,Castilla-La Mancha,9324,casos,2032863,155,13,168
2020-04-05,08,Castilla-La Mancha,10031,casos,2032863,155,13,168
2020-04-06,08,Castilla-La Mancha,10602,casos,2032863,155,13,168
2020-04-07,08,Castilla-La Mancha,11077,casos,2032863,155,13,168
2020-04-08,08,Castilla-La Mancha,11788,casos,2032863,155,13,168
2020-04-09,08,Castilla-La Mancha,12489,casos,2032863,155,13,168
2020-04-10,08,Castilla-La Mancha,13063,casos,2032863,155,13,168
2020-04-11,08,Castilla-La Mancha,13456,casos,2032863,155,13,168
2020-04-12,08,Castilla-La Mancha,13698,casos,2032863,155,13,168
2020-04-13,08,Castilla-La Mancha,14054,casos,2032863,155,13,168
2020-04-14,08,Castilla-La Mancha,14329,casos,2032863,155,13,168
2020-04-15,08,Castilla-La Mancha,14680,casos,2032863,155,13,168
2020-02-27,07,Castilla y León,0,casos,2399548,180,20,200
2020-02-28,07,Castilla y León,2,casos,2399548,180,20,200
2020-02-29,07,Castilla y León,2,casos,2399548,180,20,200
2020-03-01,07,Castilla y León,3,casos,2399548,180,20,200
2020-03-02,07,Castilla y León,3,casos,2399548,180,20,200
2020-03-03,07,Castilla y León,8,casos,2399548,180,20,200
2020-03-04,07,Castilla y León,11,casos,2399548,180,20,200
2020-03-05,07,Castilla y León,11,casos,2399548,180,20,200
2020-03-06,07,Castilla y León,14,casos,2399548,180,20,200
2020-03-07,07,Castilla y León,14,casos,2399548,180,20,200
2020-03-08,07,Castilla y León,22,casos,2399548,180,20,200
2020-03-09,07,Castilla y León,23,casos,2399548,180,20,200
2020-03-10,07,Castilla y León,56,casos,2399548,180,20,200
2020-03-11,07,Castilla y León,71,casos,2399548,180,20,200
2020-03-12,07,Castilla y León,92,casos,2399548,180,20,200
2020-03-13,07,Castilla y León,169,casos,2399548,180,20,200
2020-03-14,07,Castilla y León,223,casos,2399548,180,20,200
2020-03-15,07,Castilla y León,292,casos,2399548,180,20,200
2020-03-16,07,Castilla y León,334,casos,2399548,180,20,200
2020-03-17,07,Castilla y León,431,casos,2399548,180,20,200
2020-03-18,07,Castilla y León,668,casos,2399548,180,20,200
2020-03-19,07,Castilla y León,868,casos,2399548,180,20,200
2020-03-20,07,Castilla y León,1147,casos,2399548,180,20,200
2020-03-21,07,Castilla y León,1466,casos,2399548,180,20,200
2020-03-22,07,Castilla y León,1744,casos,2399548,180,20,200
2020-03-23,07,Castilla y León,2055,casos,2399548,180,20,200
2020-03-24,07,Castilla y León,2460,casos,2399548,180,20,200
2020-03-25,07,Castilla y León,2940,casos,2399548,180,20,200
2020-03-26,07,Castilla y León,3488,casos,2399548,180,20,200
2020-03-27,07,Castilla y León,4132,casos,2399548,180,20,200
2020-03-28,07,Castilla y León,4791,casos,2399548,180,20,200
2020-03-29,07,Castilla y León,5414,casos,2399548,180,20,200
2020-03-30,07,Castilla y León,5801,casos,2399548,180,20,200
2020-03-31,07,Castilla y León,6211,casos,2399548,180,20,200
2020-04-01,07,Castilla y León,6847,casos,2399548,180,20,200
2020-04-02,07,Castilla y León,7355,casos,2399548,180,20,200
2020-04-03,07,Castilla y León,7875,casos,2399548,180,20,200
2020-04-04,07,Castilla y León,8332,casos,2399548,180,20,200
2020-04-05,07,Castilla y León,8749,casos,2399548,180,20,200
2020-04-06,07,Castilla y León,9116,casos,2399548,180,20,200
2020-04-07,07,Castilla y León,9581,casos,2399548,180,20,200
2020-04-08,07,Castilla y León,10058,casos,2399548,180,20,200
2020-04-09,07,Castilla y León,10518,casos,2399548,180,20,200
2020-04-10,07,Castilla y León,11102,casos,2399548,180,20,200
2020-04-11,07,Castilla y León,11543,casos,2399548,180,20,200
2020-04-12,07,Castilla y León,12118,casos,2399548,180,20,200
2020-04-13,07,Castilla y León,12628,casos,2399548,180,20,200
2020-04-14,07,Castilla y León,13180,casos,2399548,180,20,200
2020-04-15,07,Castilla y León,13697,casos,2399548,180,20,200
2020-02-27,09,Cataluña,2,casos,7675217,511,141,652
2020-02-28,09,Cataluña,3,casos,7675217,511,141,652
2020-02-29,09,Cataluña,5,casos,7675217,511,141,652
2020-03-01,09,Cataluña,6,casos,7675217,511,141,652
2020-03-02,09,Cataluña,15,casos,7675217,511,141,652
2020-03-03,09,Cataluña,15,casos,7675217,511,141,652
2020-03-04,09,Cataluña,15,casos,7675217,511,141,652
2020-03-05,09,Cataluña,24,casos,7675217,511,141,652
2020-03-06,09,Cataluña,24,casos,7675217,511,141,652
2020-03-07,09,Cataluña,24,casos,7675217,511,141,652
2020-03-08,09,Cataluña,49,casos,7675217,511,141,652
2020-03-09,09,Cataluña,75,casos,7675217,511,141,652
2020-03-10,09,Cataluña,124,casos,7675217,511,141,652
2020-03-11,09,Cataluña,156,casos,7675217,511,141,652
2020-03-12,09,Cataluña,260,casos,7675217,511,141,652
2020-03-13,09,Cataluña,316,casos,7675217,511,141,652
2020-03-14,09,Cataluña,509,casos,7675217,511,141,652
2020-03-15,09,Cataluña,715,casos,7675217,511,141,652
2020-03-16,09,Cataluña,903,casos,7675217,511,141,652
2020-03-17,09,Cataluña,1394,casos,7675217,511,141,652
2020-03-18,09,Cataluña,1866,casos,7675217,511,141,652
2020-03-19,09,Cataluña,2702,casos,7675217,511,141,652
2020-03-20,09,Cataluña,3270,casos,7675217,511,141,652
2020-03-21,09,Cataluña,4203,casos,7675217,511,141,652
2020-03-22,09,Cataluña,4704,casos,7675217,511,141,652
2020-03-23,09,Cataluña,5925,casos,7675217,511,141,652
2020-03-24,09,Cataluña,7864,casos,7675217,511,141,652
2020-03-25,09,Cataluña,9937,casos,7675217,511,141,652
2020-03-26,09,Cataluña,11592,casos,7675217,511,141,652
2020-03-27,09,Cataluña,12940,casos,7675217,511,141,652
2020-03-28,09,Cataluña,14263,casos,7675217,511,141,652
2020-03-29,09,Cataluña,15026,casos,7675217,511,141,652
2020-03-30,09,Cataluña,16157,casos,7675217,511,141,652
2020-03-31,09,Cataluña,18773,casos,7675217,511,141,652
2020-04-01,09,Cataluña,19991,casos,7675217,511,141,652
2020-04-02,09,Cataluña,21804,casos,7675217,511,141,652
2020-04-03,09,Cataluña,23460,casos,7675217,511,141,652
2020-04-04,09,Cataluña,24734,casos,7675217,511,141,652
2020-04-05,09,Cataluña,26032,casos,7675217,511,141,652
2020-04-06,09,Cataluña,26824,casos,7675217,511,141,652
2020-04-07,09,Cataluña,28323,casos,7675217,511,141,652
2020-04-08,09,Cataluña,29647,casos,7675217,511,141,652
2020-04-09,09,Cataluña,31043,casos,7675217,511,141,652
2020-04-10,09,Cataluña,31824,casos,7675217,511,141,652
2020-04-11,09,Cataluña,32984,casos,7675217,511,141,652
2020-04-12,09,Cataluña,34027,casos,7675217,511,141,652
2020-04-13,09,Cataluña,34726,casos,7675217,511,141,652
2020-04-14,09,Cataluña,35197,casos,7675217,511,141,652
2020-04-15,09,Cataluña,36505,casos,7675217,511,141,652
2020-02-27,10,C. Valenciana,2,casos,5003769,450,101,551
2020-02-28,10,C. Valenciana,8,casos,5003769,450,101,551
2020-02-29,10,C. Valenciana,10,casos,5003769,450,101,551
2020-03-01,10,C. Valenciana,15,casos,5003769,450,101,551
2020-03-02,10,C. Valenciana,15,casos,5003769,450,101,551
2020-03-03,10,C. Valenciana,15,casos,5003769,450,101,551
2020-03-04,10,C. Valenciana,19,casos,5003769,450,101,551
2020-03-05,10,C. Valenciana,19,casos,5003769,450,101,551
2020-03-06,10,C. Valenciana,30,casos,5003769,450,101,551
2020-03-07,10,C. Valenciana,30,casos,5003769,450,101,551
2020-03-08,10,C. Valenciana,37,casos,5003769,450,101,551
2020-03-09,10,C. Valenciana,37,casos,5003769,450,101,551
2020-03-10,10,C. Valenciana,50,casos,5003769,450,101,551
2020-03-11,10,C. Valenciana,65,casos,5003769,450,101,551
